simulation_id,timestamp,arrival_rate,expert_weights,complexity_sigma,tx_count,tx_by_model,total_bytes,duration_s,energy_j,power_w,j_per_tx,tx_per_second,blocks_used,start_block,end_block
919,2026-01-25T21:03:30.325440,28.76,"{""Fast-Inference"": 0.40354114612972275, ""Standard-Inference"": 0.2096365614338298, ""Complex-Inference"": 0.1998148867850632, ""Ensemble-Inference"": 0.18700740565138432}",0.77,99,"{""0"": 40, ""2"": 18, ""1"": 23, ""3"": 18}",65614,6.22,147.12,23.63,1.486,15.9,1,1842,1843
920,2026-01-25T21:03:42.370666,27.76,"{""Fast-Inference"": 0.41691651159984516, ""Standard-Inference"": 0.1765465337981754, ""Complex-Inference"": 0.19599007702218074, ""Ensemble-Inference"": 0.21054687757979876}",0.448,100,"{""2"": 29, ""0"": 34, ""3"": 21, ""1"": 16}",70107,6.23,150.01,24.07,1.5001,16.04,1,1844,1845
921,2026-01-25T21:03:54.076639,25.85,"{""Fast-Inference"": 0.41961938593729514, ""Standard-Inference"": 0.1956837076297474, ""Complex-Inference"": 0.21923938492610978, ""Ensemble-Inference"": 0.1654575215068477}",0.463,93,"{""2"": 21, ""1"": 19, ""0"": 43, ""3"": 10}",51220,5.92,143.97,24.33,1.5481,15.72,1,1846,1847
922,2026-01-25T21:04:06.108165,28.05,"{""Fast-Inference"": 0.3625557665157268, ""Standard-Inference"": 0.21934780358413378, ""Complex-Inference"": 0.20184739288939835, ""Ensemble-Inference"": 0.21624903701074108}",0.776,100,"{""0"": 38, ""2"": 20, ""1"": 17, ""3"": 25}",69508,5.93,145.8,24.59,1.458,16.86,1,1848,1849
923,2026-01-25T21:04:18.147149,19.62,"{""Fast-Inference"": 0.417332805798147, ""Standard-Inference"": 0.1732381490437071, ""Complex-Inference"": 0.22223636445356237, ""Ensemble-Inference"": 0.18719268070458353}",0.371,100,"{""2"": 21, ""1"": 18, ""0"": 42, ""3"": 19}",63056,5.93,141.91,23.91,1.4191,16.85,1,1850,1851
924,2026-01-25T21:04:30.312038,20.36,"{""Fast-Inference"": 0.41743562171847176, ""Standard-Inference"": 0.21594860916976089, ""Complex-Inference"": 0.18249837182414227, ""Ensemble-Inference"": 0.18411739728762505}",0.473,81,"{""3"": 10, ""1"": 15, ""2"": 24, ""0"": 32}",50859,6.2,145.05,23.39,1.7907,13.06,1,1852,1853
925,2026-01-25T21:04:42.346040,7.4,"{""Fast-Inference"": 0.3913854281130925, ""Standard-Inference"": 0.20640250410977395, ""Complex-Inference"": 0.1960375985581596, ""Ensemble-Inference"": 0.2061744692189739}",0.353,100,"{""1"": 23, ""0"": 42, ""2"": 21, ""3"": 14}",53426,6.23,147.64,23.68,1.4764,16.04,1,1854,1855
926,2026-01-25T21:04:54.127755,29.88,"{""Fast-Inference"": 0.36260515041601443, ""Standard-Inference"": 0.21243179078137864, ""Complex-Inference"": 0.22393677577050355, ""Ensemble-Inference"": 0.20102628303210332}",0.845,100,"{""0"": 38, ""1"": 18, ""2"": 26, ""3"": 18}",67351,5.93,142.76,24.07,1.4276,16.86,1,1856,1857
927,2026-01-25T21:05:06.347127,18.04,"{""Fast-Inference"": 0.4396549064974639, ""Standard-Inference"": 0.17399032630341776, ""Complex-Inference"": 0.1690511640577083, ""Ensemble-Inference"": 0.2173036031414101}",0.57,98,"{""3"": 21, ""0"": 48, ""1"": 19, ""2"": 10}",56517,6.23,148.48,23.82,1.5151,15.72,1,1858,1859
928,2026-01-25T21:05:18.364442,7.68,"{""Fast-Inference"": 0.4006381109181219, ""Standard-Inference"": 0.17249493497632487, ""Complex-Inference"": 0.2156146832388453, ""Ensemble-Inference"": 0.211252270866708}",0.958,100,"{""3"": 14, ""0"": 39, ""1"": 19, ""2"": 28}",68188,6.23,147.45,23.66,1.4745,16.04,1,1860,1861
929,2026-01-25T21:05:30.343372,28.69,"{""Fast-Inference"": 0.38704293447434024, ""Standard-Inference"": 0.21303236149588414, ""Complex-Inference"": 0.20412151976256557, ""Ensemble-Inference"": 0.19580318426720997}",0.709,100,"{""0"": 36, ""3"": 19, ""2"": 19, ""1"": 26}",66302,6.24,145.91,23.4,1.4591,16.04,1,1862,1863
930,2026-01-25T21:05:42.093865,24.43,"{""Fast-Inference"": 0.41149872368185436, ""Standard-Inference"": 0.1829998059775827, ""Complex-Inference"": 0.20092722474471886, ""Ensemble-Inference"": 0.20457424559584406}",0.671,100,"{""3"": 28, ""1"": 14, ""2"": 18, ""0"": 40}",73375,5.93,140.7,23.74,1.407,16.87,1,1864,1865
931,2026-01-25T21:05:54.148550,15.25,"{""Fast-Inference"": 0.42763636158700025, ""Standard-Inference"": 0.17349852592457693, ""Complex-Inference"": 0.1998186586767369, ""Ensemble-Inference"": 0.199046453811686}",0.585,100,"{""0"": 46, ""3"": 16, ""2"": 22, ""1"": 16}",55730,5.94,141.82,23.89,1.4182,16.85,1,1866,1867
932,2026-01-25T21:06:06.343013,6.94,"{""Fast-Inference"": 0.3766955927684568, ""Standard-Inference"": 0.19561990812012395, ""Complex-Inference"": 0.19001296525729255, ""Ensemble-Inference"": 0.23767153385412662}",0.445,98,"{""2"": 24, ""1"": 21, ""3"": 20, ""0"": 33}",62648,6.24,156.68,25.13,1.5988,15.72,1,1868,1869
933,2026-01-25T21:06:18.070325,8.68,"{""Fast-Inference"": 0.37891686227888355, ""Standard-Inference"": 0.20958816618635315, ""Complex-Inference"": 0.18103192238692128, ""Ensemble-Inference"": 0.23046304914784213}",0.323,95,"{""1"": 20, ""2"": 18, ""3"": 21, ""0"": 36}",58608,5.92,141.24,23.84,1.4868,16.04,1,1870,1871
934,2026-01-25T21:06:30.338598,15.61,"{""Fast-Inference"": 0.38619325959149664, ""Standard-Inference"": 0.2099862501899121, ""Complex-Inference"": 0.20429777629586493, ""Ensemble-Inference"": 0.19952271392272636}",0.71,100,"{""2"": 15, ""0"": 42, ""3"": 24, ""1"": 19}",68491,6.23,147.74,23.71,1.4774,16.05,1,1872,1873
935,2026-01-25T21:06:42.096338,6.65,"{""Fast-Inference"": 0.4121174089501208, ""Standard-Inference"": 0.2049562089464742, ""Complex-Inference"": 0.18043184500437923, ""Ensemble-Inference"": 0.2024945370990258}",0.771,100,"{""0"": 46, ""3"": 22, ""2"": 16, ""1"": 16}",63245,5.93,138.99,23.42,1.3899,16.85,1,1874,1875
936,2026-01-25T21:06:54.287991,21.56,"{""Fast-Inference"": 0.39726035436222024, ""Standard-Inference"": 0.1998870624604154, ""Complex-Inference"": 0.19988752138178004, ""Ensemble-Inference"": 0.20296506179558438}",0.496,90,"{""3"": 20, ""0"": 31, ""2"": 21, ""1"": 18}",61468,6.21,145.72,23.45,1.6191,14.48,1,1876,1877
937,2026-01-25T21:07:06.098722,28.84,"{""Fast-Inference"": 0.42629205157095956, ""Standard-Inference"": 0.20748230652477398, ""Complex-Inference"": 0.19116422041548112, ""Ensemble-Inference"": 0.17506142148878523}",0.738,94,"{""0"": 28, ""2"": 20, ""1"": 23, ""3"": 23}",68199,5.92,140.0,23.65,1.4893,15.88,1,1878,1879
938,2026-01-25T21:07:18.337108,23.84,"{""Fast-Inference"": 0.40239762924880484, ""Standard-Inference"": 0.2105209089063893, ""Complex-Inference"": 0.16921367270691817, ""Ensemble-Inference"": 0.21786778913788757}",0.483,93,"{""0"": 37, ""3"": 19, ""2"": 13, ""1"": 24}",59695,6.22,152.12,24.46,1.6357,14.95,1,1880,1881
939,2026-01-25T21:07:30.353800,9.62,"{""Fast-Inference"": 0.3940315999977009, ""Standard-Inference"": 0.20040870896592786, ""Complex-Inference"": 0.197794003757231, ""Ensemble-Inference"": 0.2077656872791402}",0.333,100,"{""3"": 15, ""0"": 41, ""2"": 25, ""1"": 19}",60777,6.23,148.53,23.83,1.4853,16.05,1,1882,1883
940,2026-01-25T21:07:42.071547,21.68,"{""Fast-Inference"": 0.4313291508893247, ""Standard-Inference"": 0.18569182132745335, ""Complex-Inference"": 0.16965450406996385, ""Ensemble-Inference"": 0.21332452371325816}",0.608,93,"{""0"": 39, ""1"": 18, ""2"": 20, ""3"": 16}",53527,5.92,139.62,23.58,1.5013,15.71,1,1884,1885
941,2026-01-25T21:07:54.091385,11.5,"{""Fast-Inference"": 0.37530942604587614, ""Standard-Inference"": 0.21197597764389067, ""Complex-Inference"": 0.22919183588938621, ""Ensemble-Inference"": 0.18352276042084698}",0.842,100,"{""0"": 44, ""2"": 18, ""1"": 25, ""3"": 13}",56770,5.93,138.4,23.33,1.384,16.86,1,1886,1887
942,2026-01-25T21:08:06.117645,16.38,"{""Fast-Inference"": 0.4260372225859244, ""Standard-Inference"": 0.2084163434599677, ""Complex-Inference"": 0.17838002451348323, ""Ensemble-Inference"": 0.18716640944062463}",0.675,100,"{""0"": 44, ""1"": 20, ""3"": 25, ""2"": 11}",58913,5.93,144.84,24.41,1.4484,16.86,1,1888,1889
943,2026-01-25T21:08:18.106316,24.7,"{""Fast-Inference"": 0.40656052339669796, ""Standard-Inference"": 0.17810204642518113, ""Complex-Inference"": 0.19688517263330035, ""Ensemble-Inference"": 0.21845225754482064}",0.678,100,"{""2"": 21, ""0"": 40, ""1"": 19, ""3"": 20}",71722,5.93,139.55,23.52,1.3955,16.86,1,1890,1891
944,2026-01-25T21:08:30.295236,23.91,"{""Fast-Inference"": 0.40295517003054, ""Standard-Inference"": 0.1942436342587573, ""Complex-Inference"": 0.18097881577787708, ""Ensemble-Inference"": 0.2218223799328256}",0.86,91,"{""3"": 13, ""0"": 31, ""2"": 20, ""1"": 27}",61155,6.22,145.34,23.36,1.5972,14.63,1,1892,1893
945,2026-01-25T21:08:42.116062,14.92,"{""Fast-Inference"": 0.4387094383902012, ""Standard-Inference"": 0.20436547697061727, ""Complex-Inference"": 0.17228946957266186, ""Ensemble-Inference"": 0.18463561506651968}",0.91,97,"{""1"": 21, ""0"": 42, ""3"": 19, ""2"": 15}",62884,5.93,137.21,23.15,1.4146,16.36,1,1894,1895
946,2026-01-25T21:08:54.289279,7.02,"{""Fast-Inference"": 0.40395820997973736, ""Standard-Inference"": 0.18070948321972885, ""Complex-Inference"": 0.21139454555880083, ""Ensemble-Inference"": 0.20393776124173288}",0.416,93,"{""2"": 26, ""3"": 16, ""0"": 37, ""1"": 14}",59065,6.22,145.78,23.44,1.5676,14.95,1,1896,1897
947,2026-01-25T21:09:06.124103,14.4,"{""Fast-Inference"": 0.4296369750608464, ""Standard-Inference"": 0.19353262771720753, ""Complex-Inference"": 0.16672298697793533, ""Ensemble-Inference"": 0.21010741024401075}",0.778,100,"{""0"": 42, ""2"": 16, ""3"": 25, ""1"": 17}",66415,5.93,140.72,23.73,1.4072,16.86,1,1898,1899
948,2026-01-25T21:09:18.118530,20.17,"{""Fast-Inference"": 0.37947699905596494, ""Standard-Inference"": 0.19968958618819083, ""Complex-Inference"": 0.21759083661868248, ""Ensemble-Inference"": 0.20324257813716173}",0.444,100,"{""0"": 38, ""3"": 19, ""1"": 21, ""2"": 22}",58301,5.94,137.4,23.15,1.374,16.85,1,1900,1901
949,2026-01-25T21:09:30.319720,16.06,"{""Fast-Inference"": 0.39083361768558667, ""Standard-Inference"": 0.21032904606345512, ""Complex-Inference"": 0.1866077635035173, ""Ensemble-Inference"": 0.21222957274744106}",0.838,98,"{""0"": 37, ""1"": 21, ""3"": 20, ""2"": 20}",61967,6.23,148.6,23.84,1.5163,15.72,1,1902,1903
950,2026-01-25T21:09:42.351643,27.43,"{""Fast-Inference"": 0.41440787836829934, ""Standard-Inference"": 0.1964631845205142, ""Complex-Inference"": 0.21230985952844375, ""Ensemble-Inference"": 0.17681907758274273}",0.676,98,"{""0"": 46, ""2"": 27, ""3"": 11, ""1"": 14}",53987,6.24,146.62,23.51,1.4961,15.72,1,1904,1905
951,2026-01-25T21:09:54.086859,16.79,"{""Fast-Inference"": 0.4267954590406111, ""Standard-Inference"": 0.20585043942529682, ""Complex-Inference"": 0.16707091091695597, ""Ensemble-Inference"": 0.20028319061713612}",0.305,100,"{""0"": 36, ""1"": 22, ""3"": 26, ""2"": 16}",68356,5.93,136.94,23.1,1.3694,16.87,1,1906,1907
952,2026-01-25T21:10:06.102775,24.04,"{""Fast-Inference"": 0.37935158602975905, ""Standard-Inference"": 0.19093918993706582, ""Complex-Inference"": 0.22994536403098048, ""Ensemble-Inference"": 0.19976386000219465}",0.815,88,"{""1"": 13, ""3"": 24, ""0"": 36, ""2"": 15}",63210,5.91,138.48,23.43,1.5736,14.89,1,1908,1909
953,2026-01-25T21:10:18.325769,29.48,"{""Fast-Inference"": 0.3903589228952201, ""Standard-Inference"": 0.20722908944402513, ""Complex-Inference"": 0.19077796976315936, ""Ensemble-Inference"": 0.21163401789759534}",0.737,100,"{""3"": 23, ""0"": 37, ""2"": 19, ""1"": 21}",68805,6.24,146.52,23.48,1.4652,16.03,1,1910,1911
954,2026-01-25T21:10:30.370810,21.27,"{""Fast-Inference"": 0.38329806955109796, ""Standard-Inference"": 0.22854218707461668, ""Complex-Inference"": 0.20266939818664173, ""Ensemble-Inference"": 0.1854903451876436}",0.475,91,"{""0"": 33, ""1"": 23, ""2"": 14, ""3"": 21}",67743,6.22,146.46,23.56,1.6095,14.64,1,1912,1913
955,2026-01-25T21:10:42.317345,20.1,"{""Fast-Inference"": 0.4216288765149209, ""Standard-Inference"": 0.19644138680219694, ""Complex-Inference"": 0.18564942467020978, ""Ensemble-Inference"": 0.1962803120126723}",0.355,88,"{""2"": 14, ""0"": 40, ""3"": 15, ""1"": 19}",54252,6.21,146.65,23.61,1.6665,14.17,1,1914,1915
956,2026-01-25T21:10:54.147513,12.61,"{""Fast-Inference"": 0.4210721085314849, ""Standard-Inference"": 0.17835312562295963, ""Complex-Inference"": 0.19556948418391956, ""Ensemble-Inference"": 0.20500528166163584}",0.692,100,"{""0"": 42, ""2"": 17, ""3"": 21, ""1"": 20}",65866,5.93,136.63,23.03,1.3663,16.85,1,1916,1917
957,2026-01-25T21:11:06.317972,19.06,"{""Fast-Inference"": 0.42213150873783495, ""Standard-Inference"": 0.19939135689159065, ""Complex-Inference"": 0.19349529764682868, ""Ensemble-Inference"": 0.18498183672374569}",0.809,100,"{""0"": 42, ""2"": 17, ""3"": 18, ""1"": 23}",56408,6.23,145.85,23.4,1.4585,16.05,1,1918,1919
958,2026-01-25T21:11:18.145516,7.49,"{""Fast-Inference"": 0.4125791315165263, ""Standard-Inference"": 0.22150098796846807, ""Complex-Inference"": 0.18349655541814533, ""Ensemble-Inference"": 0.18242332509686032}",0.406,100,"{""3"": 18, ""1"": 24, ""2"": 17, ""0"": 41}",55493,5.93,139.26,23.49,1.3926,16.87,1,1920,1921
959,2026-01-25T21:11:30.351415,14.52,"{""Fast-Inference"": 0.3970728861122489, ""Standard-Inference"": 0.19532055919283456, ""Complex-Inference"": 0.20937250322972595, ""Ensemble-Inference"": 0.19823405146519052}",0.308,100,"{""0"": 39, ""2"": 27, ""3"": 13, ""1"": 21}",59916,6.23,146.3,23.47,1.463,16.04,1,1922,1923
960,2026-01-25T21:11:42.073055,24.88,"{""Fast-Inference"": 0.36580514346269294, ""Standard-Inference"": 0.20643985161238163, ""Complex-Inference"": 0.21659891591160788, ""Ensemble-Inference"": 0.21115608901331756}",0.639,100,"{""0"": 37, ""1"": 14, ""2"": 24, ""3"": 25}",76884,5.93,138.34,23.33,1.3834,16.86,1,1924,1925
961,2026-01-25T21:11:54.122923,28.77,"{""Fast-Inference"": 0.42768736829543663, ""Standard-Inference"": 0.1937877148531384, ""Complex-Inference"": 0.18291252549728784, ""Ensemble-Inference"": 0.19561239135413713}",0.745,93,"{""0"": 33, ""1"": 16, ""2"": 23, ""3"": 21}",70212,5.92,142.58,24.1,1.5331,15.72,1,1926,1927
962,2026-01-25T21:12:06.112918,13.72,"{""Fast-Inference"": 0.41635363604319114, ""Standard-Inference"": 0.20696778238564964, ""Complex-Inference"": 0.1848386497972201, ""Ensemble-Inference"": 0.19183993177393904}",0.454,100,"{""1"": 23, ""3"": 16, ""0"": 43, ""2"": 18}",57130,5.93,142.16,23.98,1.4216,16.87,1,1928,1929
963,2026-01-25T21:12:18.104228,13.55,"{""Fast-Inference"": 0.35254433142518, ""Standard-Inference"": 0.20309576140819824, ""Complex-Inference"": 0.22070864996520784, ""Ensemble-Inference"": 0.22365125720141402}",0.941,95,"{""0"": 34, ""3"": 21, ""2"": 24, ""1"": 16}",70460,5.93,140.24,23.66,1.4763,16.03,1,1930,1931
964,2026-01-25T21:12:30.151236,13.77,"{""Fast-Inference"": 0.4361384670268764, ""Standard-Inference"": 0.18496892305714555, ""Complex-Inference"": 0.18275994497449752, ""Ensemble-Inference"": 0.19613266494148052}",0.359,100,"{""1"": 11, ""2"": 17, ""3"": 24, ""0"": 48}",59837,5.93,137.71,23.21,1.3771,16.85,1,1932,1933
965,2026-01-25T21:12:42.343057,6.85,"{""Fast-Inference"": 0.3540860201423636, ""Standard-Inference"": 0.22396323549544334, ""Complex-Inference"": 0.2177916472720465, ""Ensemble-Inference"": 0.20415909709014649}",0.969,92,"{""0"": 29, ""2"": 24, ""3"": 22, ""1"": 17}",73286,6.22,146.01,23.47,1.587,14.79,1,1934,1935
966,2026-01-25T21:12:54.347777,15.25,"{""Fast-Inference"": 0.4060649047728046, ""Standard-Inference"": 0.21478577847845554, ""Complex-Inference"": 0.2152205957401951, ""Ensemble-Inference"": 0.1639287210085449}",0.85,100,"{""2"": 23, ""1"": 20, ""3"": 18, ""0"": 39}",63297,6.24,146.31,23.46,1.4631,16.03,1,1936,1937
967,2026-01-25T21:13:06.371047,26.4,"{""Fast-Inference"": 0.40812105557208395, ""Standard-Inference"": 0.19337170748069046, ""Complex-Inference"": 0.20929932082601613, ""Ensemble-Inference"": 0.1892079161212094}",0.7,98,"{""0"": 42, ""2"": 18, ""3"": 19, ""1"": 19}",60103,6.24,152.55,24.46,1.5567,15.71,1,1938,1939
968,2026-01-25T21:13:18.332730,15.84,"{""Fast-Inference"": 0.3930971881401317, ""Standard-Inference"": 0.17125027648217878, ""Complex-Inference"": 0.21188840789812896, ""Ensemble-Inference"": 0.2237641274795605}",0.489,100,"{""3"": 22, ""0"": 38, ""1"": 15, ""2"": 25}",70166,6.23,146.74,23.55,1.4674,16.05,1,1940,1941
969,2026-01-25T21:13:30.074814,15.63,"{""Fast-Inference"": 0.41759163530971777, ""Standard-Inference"": 0.19113880182456175, ""Complex-Inference"": 0.19991751538522792, ""Ensemble-Inference"": 0.19135204748049256}",0.605,95,"{""0"": 41, ""3"": 16, ""1"": 21, ""2"": 17}",58629,5.92,136.07,22.97,1.4323,16.04,1,1942,1943
970,2026-01-25T21:13:42.106456,12.34,"{""Fast-Inference"": 0.4235688742070303, ""Standard-Inference"": 0.1772773856583794, ""Complex-Inference"": 0.18624905070005857, ""Ensemble-Inference"": 0.21290468943453172}",0.388,93,"{""3"": 13, ""0"": 46, ""1"": 15, ""2"": 19}",51865,5.92,141.17,23.84,1.5179,15.71,1,1944,1945
971,2026-01-25T21:13:54.084399,20.67,"{""Fast-Inference"": 0.4065486922135355, ""Standard-Inference"": 0.2080328127374888, ""Complex-Inference"": 0.20835619003148495, ""Ensemble-Inference"": 0.17706230501749054}",0.582,93,"{""3"": 20, ""0"": 30, ""1"": 21, ""2"": 22}",63635,5.92,145.61,24.61,1.5657,15.72,1,1946,1947
972,2026-01-25T21:14:06.317347,21.47,"{""Fast-Inference"": 0.36907035874840427, ""Standard-Inference"": 0.2043282543667338, ""Complex-Inference"": 0.21243935217035573, ""Ensemble-Inference"": 0.21416203471450618}",0.608,93,"{""0"": 37, ""3"": 13, ""2"": 24, ""1"": 19}",57033,6.22,145.94,23.46,1.5692,14.95,1,1948,1949
973,2026-01-25T21:14:18.327453,11.39,"{""Fast-Inference"": 0.39724629896921393, ""Standard-Inference"": 0.2175245592084929, ""Complex-Inference"": 0.2118941550043612, ""Ensemble-Inference"": 0.173334986817932}",0.855,100,"{""1"": 21, ""0"": 36, ""2"": 22, ""3"": 21}",73757,6.23,144.07,23.11,1.4407,16.04,1,1950,1951
974,2026-01-25T21:14:30.373854,16.56,"{""Fast-Inference"": 0.38215143296881343, ""Standard-Inference"": 0.20031325171692546, ""Complex-Inference"": 0.19352638436225109, ""Ensemble-Inference"": 0.22400893095201002}",0.769,100,"{""2"": 16, ""1"": 26, ""3"": 25, ""0"": 33}",60371,6.23,143.68,23.05,1.4368,16.04,1,1952,1953
975,2026-01-25T21:14:42.120843,29.56,"{""Fast-Inference"": 0.39657021101018886, ""Standard-Inference"": 0.18471243841913057, ""Complex-Inference"": 0.21895346213841063, ""Ensemble-Inference"": 0.19976388843227}",0.511,100,"{""0"": 39, ""2"": 21, ""3"": 22, ""1"": 18}",68366,5.93,137.95,23.26,1.3795,16.86,1,1954,1955
976,2026-01-25T21:14:54.157987,26.56,"{""Fast-Inference"": 0.40492466342233985, ""Standard-Inference"": 0.21368773498553167, ""Complex-Inference"": 0.18403039166855598, ""Ensemble-Inference"": 0.19735720992357264}",0.304,100,"{""0"": 42, ""1"": 31, ""3"": 16, ""2"": 11}",53240,5.93,138.31,23.31,1.3831,16.85,1,1956,1957
977,2026-01-25T21:15:06.151859,23.88,"{""Fast-Inference"": 0.38780261104126984, ""Standard-Inference"": 0.21001668609134824, ""Complex-Inference"": 0.21459025440741367, ""Ensemble-Inference"": 0.1875904484599682}",0.305,100,"{""0"": 40, ""3"": 19, ""1"": 23, ""2"": 18}",59867,5.93,145.87,24.59,1.4587,16.86,1,1958,1959
978,2026-01-25T21:15:18.363188,24.31,"{""Fast-Inference"": 0.4184932001994998, ""Standard-Inference"": 0.1942393127896505, ""Complex-Inference"": 0.1928842131632649, ""Ensemble-Inference"": 0.19438327384758475}",0.329,97,"{""0"": 36, ""2"": 29, ""1"": 12, ""3"": 20}",66033,6.23,146.06,23.45,1.5057,15.57,1,1960,1961
979,2026-01-25T21:15:30.143307,6.95,"{""Fast-Inference"": 0.3758075376095559, ""Standard-Inference"": 0.21638647841548558, ""Complex-Inference"": 0.19332507848898062, ""Ensemble-Inference"": 0.21448090548597784}",0.743,100,"{""2"": 23, ""0"": 38, ""3"": 18, ""1"": 21}",66098,5.93,137.49,23.17,1.3749,16.85,1,1962,1963
980,2026-01-25T21:15:42.351254,23.11,"{""Fast-Inference"": 0.3734161720223265, ""Standard-Inference"": 0.20439547293657767, ""Complex-Inference"": 0.2202669728757053, ""Ensemble-Inference"": 0.2019213821653906}",0.959,98,"{""3"": 21, ""2"": 20, ""1"": 22, ""0"": 35}",65627,6.23,144.91,23.25,1.4786,15.73,1,1964,1965
981,2026-01-25T21:15:54.365313,22.37,"{""Fast-Inference"": 0.40826508866082595, ""Standard-Inference"": 0.16795606633985055, ""Complex-Inference"": 0.2093059270591146, ""Ensemble-Inference"": 0.2144729179402089}",0.771,100,"{""1"": 19, ""2"": 17, ""3"": 27, ""0"": 37}",73871,6.24,144.21,23.13,1.4421,16.04,1,1966,1967
982,2026-01-25T21:16:06.319838,21.68,"{""Fast-Inference"": 0.4000769497879899, ""Standard-Inference"": 0.18696667855782786, ""Complex-Inference"": 0.203749077852956, ""Ensemble-Inference"": 0.20920729380122613}",0.651,88,"{""0"": 46, ""1"": 16, ""3"": 15, ""2"": 11}",50452,6.21,148.04,23.83,1.6823,14.17,1,1968,1969
983,2026-01-25T21:16:18.314234,9.18,"{""Fast-Inference"": 0.39890372591255274, ""Standard-Inference"": 0.18629276470843595, ""Complex-Inference"": 0.20706422068409538, ""Ensemble-Inference"": 0.20773928869491584}",0.926,100,"{""2"": 24, ""3"": 21, ""0"": 43, ""1"": 12}",75003,6.24,145.31,23.3,1.4531,16.04,1,1970,1971
