simulation_id,timestamp,arrival_rate,expert_weights,complexity_sigma,tx_count,tx_by_model,total_bytes,duration_s,energy_j,power_w,j_per_tx,tx_per_second,blocks_used,start_block,end_block
270,2026-01-25T15:20:48.351735,17.65,"{""Fast"": 0.471463233828747, ""Standard"": 0.3280082355824701, ""Complex"": 0.147997042335732, ""Ensemble"": 0.05253148825305107}",0.327,100,"{""1"": 33, ""0"": 48, ""2"": 15, ""3"": 4}",41728,6.23,153.35,24.6,1.5335,16.04,1,544,545
271,2026-01-25T15:21:00.293518,6.4,"{""Fast"": 0.5327767544266294, ""Standard"": 0.287126826851706, ""Complex"": 0.13001864771601782, ""Ensemble"": 0.05007777100564669}",0.348,87,"{""0"": 48, ""2"": 6, ""3"": 4, ""1"": 29}",31700,6.21,150.82,24.29,1.7336,14.01,1,546,547
272,2026-01-25T15:21:12.089508,12.78,"{""Fast"": 0.45724106937664655, ""Standard"": 0.33726984669330756, ""Complex"": 0.1506736892844056, ""Ensemble"": 0.05481539464564031}",0.723,89,"{""0"": 39, ""1"": 40, ""2"": 8, ""3"": 2}",32632,5.91,144.72,24.5,1.6261,15.07,1,548,549
273,2026-01-25T15:21:24.329327,29.55,"{""Fast"": 0.5401774533200823, ""Standard"": 0.2672357882180924, ""Complex"": 0.14588365257785507, ""Ensemble"": 0.04670310588397025}",0.62,100,"{""0"": 53, ""2"": 15, ""3"": 7, ""1"": 25}",45951,6.23,149.65,24.0,1.4965,16.04,1,550,551
274,2026-01-25T15:21:36.364974,6.34,"{""Fast"": 0.49155729319013164, ""Standard"": 0.2886293380615771, ""Complex"": 0.16240346544179823, ""Ensemble"": 0.057409903306493}",0.467,99,"{""1"": 29, ""0"": 49, ""3"": 8, ""2"": 13}",43572,6.23,151.31,24.3,1.5284,15.9,1,552,553
275,2026-01-25T15:21:48.317731,12.26,"{""Fast"": 0.5536666684874729, ""Standard"": 0.251730156508585, ""Complex"": 0.14060216904069486, ""Ensemble"": 0.05400100596324712}",0.533,86,"{""1"": 25, ""0"": 45, ""3"": 7, ""2"": 9}",36755,6.2,153.16,24.68,1.7809,13.86,1,554,555
276,2026-01-25T15:22:00.115755,23.17,"{""Fast"": 0.5009396636007788, ""Standard"": 0.3206816830036415, ""Complex"": 0.1283537707871378, ""Ensemble"": 0.05002488260844179}",0.766,92,"{""1"": 26, ""0"": 51, ""2"": 9, ""3"": 6}",40117,5.92,147.17,24.88,1.5997,15.55,1,556,557
277,2026-01-25T15:22:12.351160,12.66,"{""Fast"": 0.4688949420822213, ""Standard"": 0.29784584520087837, ""Complex"": 0.17702899031370822, ""Ensemble"": 0.05623022240319203}",0.395,93,"{""0"": 40, ""1"": 33, ""3"": 6, ""2"": 14}",46245,6.22,147.94,23.79,1.5907,14.96,1,558,559
278,2026-01-25T15:22:24.358659,22.64,"{""Fast"": 0.4610784031802693, ""Standard"": 0.35047008359458226, ""Complex"": 0.13389902623687552, ""Ensemble"": 0.05455248698827295}",0.611,100,"{""1"": 38, ""0"": 49, ""2"": 11, ""3"": 2}",40493,6.24,154.71,24.79,1.5471,16.03,1,560,561
279,2026-01-25T15:22:36.318858,16.18,"{""Fast"": 0.4560074472076478, ""Standard"": 0.3399268121820822, ""Complex"": 0.15145506115759666, ""Ensemble"": 0.052610679452673385}",0.425,89,"{""0"": 49, ""2"": 14, ""1"": 19, ""3"": 7}",41130,6.21,152.05,24.48,1.7084,14.33,1,562,563
280,2026-01-25T15:22:48.301996,27.79,"{""Fast"": 0.4709825189631785, ""Standard"": 0.3302487772436375, ""Complex"": 0.14620632983262882, ""Ensemble"": 0.05256237396055508}",0.43,100,"{""3"": 3, ""0"": 44, ""2"": 15, ""1"": 38}",44071,6.24,150.57,24.14,1.5057,16.03,1,564,565
281,2026-01-25T15:23:00.138400,25.01,"{""Fast"": 0.5059493773248392, ""Standard"": 0.29251991013212575, ""Complex"": 0.14574320111323238, ""Ensemble"": 0.05578751142980261}",0.933,100,"{""1"": 26, ""0"": 54, ""2"": 13, ""3"": 7}",49212,5.93,153.55,25.91,1.5355,16.87,1,566,567
282,2026-01-25T15:23:12.329637,5.93,"{""Fast"": 0.4993283114142094, ""Standard"": 0.2958944346241192, ""Complex"": 0.156082682481948, ""Ensemble"": 0.04869457147972345}",0.386,93,"{""0"": 50, ""2"": 10, ""3"": 5, ""1"": 28}",38397,6.22,150.29,24.15,1.6161,14.95,1,568,569
283,2026-01-25T15:23:24.108868,14.08,"{""Fast"": 0.5299772302400075, ""Standard"": 0.26734826768168785, ""Complex"": 0.15624073187920592, ""Ensemble"": 0.04643377019909877}",0.334,89,"{""1"": 26, ""0"": 43, ""2"": 18, ""3"": 2}",37973,5.91,140.5,23.77,1.5787,15.06,1,570,571
284,2026-01-25T15:23:36.111712,7.57,"{""Fast"": 0.46723624901140637, ""Standard"": 0.3120782947409568, ""Complex"": 0.16806022272448407, ""Ensemble"": 0.05262523352315282}",0.91,100,"{""0"": 37, ""3"": 5, ""2"": 23, ""1"": 35}",57167,5.93,141.74,23.91,1.4174,16.87,1,572,573
285,2026-01-25T15:23:48.109063,5.66,"{""Fast"": 0.49337878228566706, ""Standard"": 0.30526511076204693, ""Complex"": 0.15831137372437235, ""Ensemble"": 0.04304473322791353}",0.601,99,"{""0"": 50, ""2"": 19, ""3"": 3, ""1"": 27}",44734,5.92,147.02,24.82,1.485,16.71,1,574,575
286,2026-01-25T15:24:00.299220,19.02,"{""Fast"": 0.5207349616482736, ""Standard"": 0.2752524047151969, ""Complex"": 0.14744819569159573, ""Ensemble"": 0.0565644379449338}",0.984,100,"{""1"": 30, ""0"": 51, ""2"": 15, ""3"": 4}",45776,6.23,155.89,25.02,1.5589,16.05,1,576,577
287,2026-01-25T15:24:12.143832,7.07,"{""Fast"": 0.5580415683671556, ""Standard"": 0.2568235643220221, ""Complex"": 0.14089671170086668, ""Ensemble"": 0.044238155609955664}",0.37,100,"{""1"": 28, ""0"": 55, ""2"": 16, ""3"": 1}",40115,5.93,144.92,24.45,1.4492,16.87,1,578,579
288,2026-01-25T15:24:24.343450,26.55,"{""Fast"": 0.5545956724618659, ""Standard"": 0.2520796617523114, ""Complex"": 0.15023146700500306, ""Ensemble"": 0.043093198780819575}",0.709,100,"{""2"": 15, ""1"": 24, ""0"": 55, ""3"": 6}",48274,6.23,148.75,23.87,1.4875,16.05,1,580,581
289,2026-01-25T15:24:36.335790,24.16,"{""Fast"": 0.484190200547215, ""Standard"": 0.3325827698216392, ""Complex"": 0.13386599775914687, ""Ensemble"": 0.049361031871999056}",0.906,99,"{""0"": 47, ""1"": 30, ""3"": 4, ""2"": 18}",45919,6.23,150.07,24.1,1.5159,15.9,1,582,583
290,2026-01-25T15:24:48.348292,26.71,"{""Fast"": 0.5206677726451502, ""Standard"": 0.30275316683897946, ""Complex"": 0.13207283987934304, ""Ensemble"": 0.04450622063652728}",1.0,88,"{""0"": 59, ""3"": 5, ""1"": 20, ""2"": 4}",32038,6.21,150.45,24.22,1.7097,14.17,1,584,585
291,2026-01-25T15:25:00.119781,8.28,"{""Fast"": 0.5370006673208486, ""Standard"": 0.27601679633545656, ""Complex"": 0.14013826015255534, ""Ensemble"": 0.04684427619113943}",0.841,99,"{""0"": 50, ""3"": 7, ""2"": 18, ""1"": 24}",52164,5.93,149.87,25.29,1.5139,16.7,1,586,587
292,2026-01-25T15:25:12.316629,27.65,"{""Fast"": 0.47160213213397945, ""Standard"": 0.3262754321870818, ""Complex"": 0.15247347062459363, ""Ensemble"": 0.049648965054345205}",0.658,100,"{""1"": 35, ""0"": 44, ""3"": 12, ""2"": 9}",50130,6.23,149.74,24.03,1.4974,16.05,1,588,589
293,2026-01-25T15:25:24.304749,25.32,"{""Fast"": 0.5128131684049589, ""Standard"": 0.28650218333059524, ""Complex"": 0.14907301558330216, ""Ensemble"": 0.051611632681143736}",0.306,100,"{""1"": 37, ""3"": 3, ""0"": 49, ""2"": 11}",36718,6.23,154.85,24.86,1.5485,16.05,1,590,591
294,2026-01-25T15:25:36.342374,11.36,"{""Fast"": 0.5548314055183043, ""Standard"": 0.2576692326798635, ""Complex"": 0.13013013874108895, ""Ensemble"": 0.0573692230607431}",0.52,95,"{""0"": 53, ""3"": 5, ""1"": 25, ""2"": 12}",43869,6.22,150.06,24.12,1.5796,15.27,1,592,593
295,2026-01-25T15:25:48.302178,23.01,"{""Fast"": 0.5295730033853125, ""Standard"": 0.26993755110180595, ""Complex"": 0.1579141875870002, ""Ensemble"": 0.0425752579258814}",0.872,100,"{""0"": 60, ""2"": 13, ""1"": 24, ""3"": 3}",37277,6.23,149.55,24.0,1.4955,16.05,1,594,595
296,2026-01-25T15:26:00.321442,27.24,"{""Fast"": 0.5251877536062349, ""Standard"": 0.307266191730434, ""Complex"": 0.12487075207442493, ""Ensemble"": 0.04267530258890623}",0.405,84,"{""0"": 42, ""1"": 23, ""2"": 13, ""3"": 6}",38644,6.21,155.58,25.07,1.8521,13.53,1,596,597
297,2026-01-25T15:26:12.076989,16.59,"{""Fast"": 0.5395187537969195, ""Standard"": 0.28394526835946066, ""Complex"": 0.12731894443935957, ""Ensemble"": 0.04921703340426024}",0.427,100,"{""0"": 57, ""1"": 29, ""3"": 4, ""2"": 10}",37372,5.92,143.79,24.28,1.4379,16.88,1,598,599
298,2026-01-25T15:26:24.132745,27.39,"{""Fast"": 0.4744713805473065, ""Standard"": 0.3148523604350017, ""Complex"": 0.15718615684779413, ""Ensemble"": 0.053490102169897656}",0.752,98,"{""2"": 17, ""0"": 43, ""1"": 34, ""3"": 4}",51435,5.93,142.13,23.99,1.4503,16.54,1,600,601
299,2026-01-25T15:26:36.107943,16.71,"{""Fast"": 0.48979639277610404, ""Standard"": 0.31103348151591936, ""Complex"": 0.15379742860051995, ""Ensemble"": 0.04537269710745658}",0.351,100,"{""0"": 59, ""2"": 8, ""1"": 29, ""3"": 4}",33860,5.92,139.33,23.52,1.3933,16.88,1,602,603
300,2026-01-25T15:26:48.289405,9.5,"{""Fast"": 0.518983807089211, ""Standard"": 0.28135136353928214, ""Complex"": 0.1460124947898574, ""Ensemble"": 0.053652334581649544}",0.545,87,"{""0"": 44, ""2"": 20, ""1"": 19, ""3"": 4}",40864,6.21,147.44,23.74,1.6947,14.01,1,604,605
301,2026-01-25T15:27:00.370086,25.56,"{""Fast"": 0.5303802205376166, ""Standard"": 0.25464086068195335, ""Complex"": 0.16268634189515307, ""Ensemble"": 0.05229257688527686}",0.552,98,"{""0"": 51, ""2"": 21, ""1"": 21, ""3"": 5}",46785,6.23,152.08,24.42,1.5518,15.73,1,606,607
302,2026-01-25T15:27:12.075756,25.6,"{""Fast"": 0.4921339171170658, ""Standard"": 0.2812363213077915, ""Complex"": 0.16798650072273863, ""Ensemble"": 0.05864326085240414}",0.852,89,"{""0"": 42, ""2"": 17, ""1"": 25, ""3"": 5}",42724,5.91,145.12,24.57,1.6306,15.07,1,608,609
303,2026-01-25T15:27:24.282991,29.39,"{""Fast"": 0.4998599103399758, ""Standard"": 0.3207325261333539, ""Complex"": 0.13819281287111418, ""Ensemble"": 0.041214750655556194}",0.657,91,"{""0"": 45, ""1"": 24, ""2"": 16, ""3"": 6}",46620,6.22,150.85,24.27,1.6577,14.64,1,610,611
304,2026-01-25T15:27:36.133294,6.93,"{""Fast"": 0.48593372699985177, ""Standard"": 0.32372419354001686, ""Complex"": 0.14635752826251477, ""Ensemble"": 0.04398455119761661}",0.496,100,"{""0"": 45, ""1"": 31, ""2"": 18, ""3"": 6}",45583,5.93,141.71,23.9,1.4171,16.87,1,612,613
305,2026-01-25T15:27:48.128594,29.93,"{""Fast"": 0.4635904908902316, ""Standard"": 0.3272609728242438, ""Complex"": 0.15527061926429417, ""Ensemble"": 0.05387791702123044}",0.398,95,"{""0"": 43, ""1"": 35, ""2"": 13, ""3"": 4}",44593,5.92,143.29,24.21,1.5083,16.05,1,614,615
306,2026-01-25T15:28:00.301048,10.78,"{""Fast"": 0.4406304029252099, ""Standard"": 0.34873533606237106, ""Complex"": 0.16617230847617726, ""Ensemble"": 0.04446195253624177}",0.348,100,"{""1"": 32, ""2"": 19, ""0"": 44, ""3"": 5}",45115,6.23,154.99,24.87,1.5499,16.05,1,616,617
307,2026-01-25T15:28:12.143021,7.7,"{""Fast"": 0.46281853400151696, ""Standard"": 0.3153534247571299, ""Complex"": 0.17380981982337956, ""Ensemble"": 0.04801822141797366}",0.47,96,"{""0"": 44, ""3"": 6, ""1"": 28, ""2"": 18}",43644,5.92,145.21,24.52,1.5126,16.21,1,618,619
308,2026-01-25T15:28:24.296281,7.07,"{""Fast"": 0.4995993309045605, ""Standard"": 0.30028009265295463, ""Complex"": 0.15430404253090482, ""Ensemble"": 0.045816533911580165}",0.83,87,"{""1"": 27, ""0"": 42, ""3"": 3, ""2"": 15}",37568,6.21,159.82,25.74,1.837,14.01,1,620,621
309,2026-01-25T15:28:36.348604,12.83,"{""Fast"": 0.5021330257085272, ""Standard"": 0.26599116698334235, ""Complex"": 0.17485257376388869, ""Ensemble"": 0.05702323354424182}",0.626,100,"{""1"": 26, ""0"": 50, ""2"": 16, ""3"": 8}",49515,6.23,152.64,24.5,1.5264,16.05,1,622,623
310,2026-01-25T15:28:48.075488,27.46,"{""Fast"": 0.4765435087206619, ""Standard"": 0.3188587157268028, ""Complex"": 0.15483098868957637, ""Ensemble"": 0.049766786862958864}",0.479,94,"{""0"": 41, ""1"": 36, ""2"": 12, ""3"": 5}",40801,5.92,142.85,24.14,1.5197,15.89,1,624,625
311,2026-01-25T15:29:00.317042,24.56,"{""Fast"": 0.4597512176521075, ""Standard"": 0.32197433581581225, ""Complex"": 0.1620494881753412, ""Ensemble"": 0.05622495835673893}",0.907,89,"{""2"": 12, ""1"": 38, ""0"": 30, ""3"": 9}",49206,6.21,156.95,25.27,1.7635,14.33,1,626,627
312,2026-01-25T15:29:12.299657,16.02,"{""Fast"": 0.4836350792336512, ""Standard"": 0.3315158325098372, ""Complex"": 0.13397877174780687, ""Ensemble"": 0.05087031650870474}",0.51,100,"{""1"": 23, ""0"": 53, ""3"": 6, ""2"": 18}",48658,6.23,150.81,24.19,1.5081,16.04,1,628,629
313,2026-01-25T15:29:24.141813,11.9,"{""Fast"": 0.43955102972886645, ""Standard"": 0.34691848933587954, ""Complex"": 0.16171496645378866, ""Ensemble"": 0.05181551448146528}",0.705,100,"{""1"": 31, ""2"": 17, ""0"": 45, ""3"": 7}",52553,5.93,142.35,23.99,1.4235,16.85,1,630,631
314,2026-01-25T15:29:36.337451,12.15,"{""Fast"": 0.4863102394637811, ""Standard"": 0.2990576093349458, ""Complex"": 0.15655605545025, ""Ensemble"": 0.05807609575102307}",0.578,96,"{""0"": 39, ""1"": 34, ""3"": 7, ""2"": 16}",48787,6.23,151.9,24.4,1.5823,15.42,1,632,633
315,2026-01-25T15:29:48.131764,25.74,"{""Fast"": 0.5123384276357262, ""Standard"": 0.3099452507831227, ""Complex"": 0.1309779145221186, ""Ensemble"": 0.04673840705903237}",0.425,100,"{""0"": 56, ""1"": 31, ""2"": 10, ""3"": 3}",35331,5.93,145.73,24.58,1.4573,16.87,1,634,635
316,2026-01-25T15:30:00.331038,23.8,"{""Fast"": 0.4655470894681916, ""Standard"": 0.3266818040649342, ""Complex"": 0.15486443728180888, ""Ensemble"": 0.05290666918506545}",0.823,99,"{""1"": 28, ""3"": 5, ""2"": 18, ""0"": 48}",53728,6.23,153.68,24.67,1.5523,15.89,1,636,637
317,2026-01-25T15:30:12.298089,20.63,"{""Fast"": 0.5148600916427798, ""Standard"": 0.2944954068667556, ""Complex"": 0.1361840460568945, ""Ensemble"": 0.054460455433570094}",0.987,100,"{""2"": 10, ""0"": 50, ""1"": 33, ""3"": 7}",43484,6.23,150.72,24.18,1.5072,16.05,1,638,639
318,2026-01-25T15:30:24.342282,18.65,"{""Fast"": 0.5115666043441174, ""Standard"": 0.30450194446315726, ""Complex"": 0.13352820257285147, ""Ensemble"": 0.050403248619873976}",0.993,100,"{""2"": 14, ""0"": 51, ""1"": 33, ""3"": 2}",42805,6.23,150.21,24.09,1.5021,16.04,1,640,641
319,2026-01-25T15:30:36.300530,8.98,"{""Fast"": 0.5464285767237385, ""Standard"": 0.26703993790048824, ""Complex"": 0.13731576739172693, ""Ensemble"": 0.049215717984046406}",0.965,100,"{""2"": 15, ""0"": 57, ""1"": 21, ""3"": 7}",47584,6.23,149.9,24.06,1.499,16.05,1,642,643
320,2026-01-25T15:30:48.320124,16.16,"{""Fast"": 0.5345712383320635, ""Standard"": 0.26280494554035316, ""Complex"": 0.15487713677730305, ""Ensemble"": 0.04774667935028017}",0.49,91,"{""0"": 49, ""1"": 24, ""2"": 10, ""3"": 8}",39622,6.21,151.72,24.42,1.6673,14.65,1,644,645
321,2026-01-25T15:31:00.355451,28.72,"{""Fast"": 0.4844726220600019, ""Standard"": 0.31235130970394587, ""Complex"": 0.14937690037825233, ""Ensemble"": 0.05379916785779997}",0.747,86,"{""0"": 42, ""1"": 29, ""3"": 8, ""2"": 7}",39784,6.21,155.6,25.08,1.8093,13.86,1,646,647
322,2026-01-25T15:31:12.301529,24.3,"{""Fast"": 0.49534779020194925, ""Standard"": 0.302929476453938, ""Complex"": 0.14437439222934925, ""Ensemble"": 0.05734834111476343}",0.532,97,"{""2"": 14, ""1"": 29, ""0"": 48, ""3"": 6}",44979,6.22,151.07,24.28,1.5574,15.59,1,648,649
323,2026-01-25T15:31:24.073869,23.67,"{""Fast"": 0.45036642807693544, ""Standard"": 0.33603798924944117, ""Complex"": 0.1568199098146604, ""Ensemble"": 0.05677567285896319}",0.839,95,"{""0"": 42, ""1"": 29, ""3"": 6, ""2"": 18}",47496,5.92,146.98,24.83,1.5471,16.05,1,650,651
324,2026-01-25T15:31:36.090494,27.11,"{""Fast"": 0.4859560431621541, ""Standard"": 0.31986122480288565, ""Complex"": 0.1470428730769763, ""Ensemble"": 0.047139858957983866}",0.327,100,"{""2"": 14, ""1"": 27, ""0"": 53, ""3"": 6}",41477,5.93,142.29,24.01,1.4229,16.88,1,652,653
325,2026-01-25T15:31:48.355163,29.33,"{""Fast"": 0.5083508426712005, ""Standard"": 0.307691588220067, ""Complex"": 0.13594230547302769, ""Ensemble"": 0.0480152636357049}",0.567,96,"{""1"": 34, ""0"": 46, ""2"": 12, ""3"": 4}",46775,6.23,151.91,24.4,1.5824,15.42,1,654,655
326,2026-01-25T15:32:00.345498,9.74,"{""Fast"": 0.5144542836491081, ""Standard"": 0.2891170949714414, ""Complex"": 0.14374078323517372, ""Ensemble"": 0.0526878381442767}",0.564,88,"{""3"": 8, ""0"": 40, ""1"": 29, ""2"": 11}",43382,6.21,155.77,25.09,1.7701,14.17,1,656,657
327,2026-01-25T15:32:12.376607,10.34,"{""Fast"": 0.47313001362510065, ""Standard"": 0.30671569607731775, ""Complex"": 0.16158525657664996, ""Ensemble"": 0.0585690337209315}",0.345,100,"{""0"": 55, ""2"": 18, ""1"": 21, ""3"": 6}",43904,6.23,156.06,25.05,1.5606,16.05,1,658,659
328,2026-01-25T15:32:24.370851,19.95,"{""Fast"": 0.48704749455535695, ""Standard"": 0.29147682202143654, ""Complex"": 0.15935569007996012, ""Ensemble"": 0.0621199933432463}",0.813,79,"{""2"": 9, ""1"": 27, ""0"": 40, ""3"": 3}",35529,6.19,149.67,24.17,1.8945,12.76,1,660,661
329,2026-01-25T15:32:36.351582,10.88,"{""Fast"": 0.4672912253991269, ""Standard"": 0.33079510873239965, ""Complex"": 0.1464234762617878, ""Ensemble"": 0.055490189606685524}",0.596,96,"{""0"": 39, ""1"": 33, ""2"": 12, ""3"": 12}",50045,6.22,149.85,24.07,1.5609,15.42,1,662,663
330,2026-01-25T15:32:48.329206,18.89,"{""Fast"": 0.5398607780715272, ""Standard"": 0.26155197538073777, ""Complex"": 0.14381855975180352, ""Ensemble"": 0.054768686795931505}",0.771,84,"{""2"": 15, ""1"": 25, ""0"": 39, ""3"": 5}",42301,6.2,150.71,24.29,1.7942,13.54,1,664,665
331,2026-01-25T15:33:00.340242,13.45,"{""Fast"": 0.4771873873318772, ""Standard"": 0.321936111398143, ""Complex"": 0.14973217260212973, ""Ensemble"": 0.05114432866785016}",0.439,100,"{""0"": 50, ""2"": 16, ""1"": 31, ""3"": 3}",43650,6.23,157.85,25.34,1.5785,16.05,1,666,667
332,2026-01-25T15:33:12.353073,15.09,"{""Fast"": 0.49134521660062386, ""Standard"": 0.30730403981823495, ""Complex"": 0.15447135838278356, ""Ensemble"": 0.04687938519835768}",0.638,89,"{""0"": 49, ""2"": 12, ""1"": 27, ""3"": 1}",36034,6.21,153.45,24.71,1.7242,14.33,1,668,669
333,2026-01-25T15:33:24.091872,10.13,"{""Fast"": 0.47787380181704986, ""Standard"": 0.3232433924526864, ""Complex"": 0.1502232391637389, ""Ensemble"": 0.04865956656652481}",0.659,100,"{""1"": 31, ""2"": 14, ""0"": 52, ""3"": 3}",48339,5.93,144.62,24.38,1.4462,16.86,1,670,671
334,2026-01-25T15:33:36.194727,15.0,"{""Fast"": 0.4951157498822013, ""Standard"": 0.33580132972105886, ""Complex"": 0.12727253589974008, ""Ensemble"": 0.04181038449699978}",0.501,84,"{""0"": 36, ""1"": 28, ""2"": 16, ""3"": 4}",45168,5.6,137.57,24.56,1.6378,15.0,1,672,673
335,2026-01-25T15:33:48.144457,21.56,"{""Fast"": 0.48040077485615085, ""Standard"": 0.3206906672688707, ""Complex"": 0.14504820473510802, ""Ensemble"": 0.05386035313987046}",0.726,99,"{""1"": 34, ""0"": 49, ""2"": 11, ""3"": 5}",39997,5.93,144.18,24.32,1.4564,16.7,1,674,675
336,2026-01-25T15:34:00.324100,10.74,"{""Fast"": 0.4661573392168069, ""Standard"": 0.3214650120626989, ""Complex"": 0.1635983858779478, ""Ensemble"": 0.04877926284254647}",0.399,91,"{""0"": 43, ""2"": 12, ""1"": 32, ""3"": 4}",40630,6.21,156.32,25.16,1.7178,14.64,1,676,677
337,2026-01-25T15:34:12.100862,22.79,"{""Fast"": 0.49808805202654194, ""Standard"": 0.2789584442514575, ""Complex"": 0.1670848929567827, ""Ensemble"": 0.055868610765217805}",0.861,100,"{""1"": 33, ""0"": 50, ""2"": 12, ""3"": 5}",41924,5.93,143.84,24.27,1.4384,16.87,1,678,679
338,2026-01-25T15:34:24.362902,5.0,"{""Fast"": 0.5212672309357318, ""Standard"": 0.27650273152224075, ""Complex"": 0.14285616798944434, ""Ensemble"": 0.059373869552583176}",0.797,100,"{""1"": 39, ""0"": 48, ""2"": 11, ""3"": 2}",38355,6.23,155.71,24.99,1.5571,16.05,1,680,681
339,2026-01-25T15:34:36.371605,24.07,"{""Fast"": 0.5186252946257704, ""Standard"": 0.28617378808347105, ""Complex"": 0.14310960058327585, ""Ensemble"": 0.052091316707482585}",0.856,92,"{""1"": 22, ""0"": 55, ""2"": 14, ""3"": 1}",37525,6.21,154.79,24.91,1.6825,14.81,1,682,683
340,2026-01-25T15:34:48.283478,11.11,"{""Fast"": 0.4878284762860792, ""Standard"": 0.2988696301008805, ""Complex"": 0.16034124537326194, ""Ensemble"": 0.052960648239778405}",0.592,93,"{""0"": 44, ""1"": 28, ""2"": 13, ""3"": 8}",47105,6.22,149.8,24.1,1.6107,14.96,1,684,685
341,2026-01-25T15:35:00.139808,17.25,"{""Fast"": 0.4948786747774113, ""Standard"": 0.29866227563473946, ""Complex"": 0.16285253585177586, ""Ensemble"": 0.04360651373607334}",0.773,100,"{""1"": 30, ""0"": 48, ""2"": 20, ""3"": 2}",42387,5.93,147.59,24.89,1.4759,16.86,1,686,687
342,2026-01-25T15:35:12.126891,16.33,"{""Fast"": 0.5215156550429532, ""Standard"": 0.2804582503391884, ""Complex"": 0.1544565312768784, ""Ensemble"": 0.04356956334098003}",0.587,100,"{""1"": 30, ""2"": 23, ""0"": 42, ""3"": 5}",52827,5.93,142.4,24.03,1.424,16.88,1,688,689
343,2026-01-25T15:35:24.335754,18.61,"{""Fast"": 0.481423715083216, ""Standard"": 0.31742579464310916, ""Complex"": 0.1511572268373736, ""Ensemble"": 0.04999326343630123}",0.656,100,"{""2"": 16, ""0"": 55, ""1"": 27, ""3"": 2}",42568,6.23,152.77,24.51,1.5277,16.04,1,690,691
344,2026-01-25T15:35:36.295466,12.36,"{""Fast"": 0.5260403779568003, ""Standard"": 0.2613311829355402, ""Complex"": 0.16041428605564098, ""Ensemble"": 0.05221415305201873}",0.488,95,"{""2"": 14, ""0"": 47, ""1"": 28, ""3"": 6}",44323,6.22,150.93,24.25,1.5887,15.26,1,692,693
345,2026-01-25T15:35:48.304904,29.13,"{""Fast"": 0.47762477496400585, ""Standard"": 0.299250735496723, ""Complex"": 0.16402258071551587, ""Ensemble"": 0.05910190882375532}",0.965,100,"{""1"": 35, ""2"": 16, ""0"": 42, ""3"": 7}",51335,6.23,153.82,24.68,1.5382,16.04,1,694,695
346,2026-01-25T15:36:00.142589,5.83,"{""Fast"": 0.4928765056747681, ""Standard"": 0.29921656161762616, ""Complex"": 0.14968886596784542, ""Ensemble"": 0.05821806673976023}",0.958,100,"{""0"": 52, ""2"": 15, ""1"": 29, ""3"": 4}",46588,5.93,147.24,24.84,1.4724,16.87,1,696,697
347,2026-01-25T15:36:12.346126,20.53,"{""Fast"": 0.49644200246875375, ""Standard"": 0.30078645936631876, ""Complex"": 0.144087569902851, ""Ensemble"": 0.05868396826207655}",0.451,100,"{""3"": 6, ""0"": 51, ""2"": 19, ""1"": 24}",44471,6.23,149.21,23.94,1.4921,16.04,1,698,699
348,2026-01-25T15:36:24.319983,6.73,"{""Fast"": 0.5368052755357987, ""Standard"": 0.2565171239391076, ""Complex"": 0.15434847095144663, ""Ensemble"": 0.05232912957364709}",0.93,98,"{""0"": 43, ""1"": 32, ""2"": 19, ""3"": 4}",44315,6.23,152.53,24.48,1.5564,15.73,1,700,701
349,2026-01-25T15:36:36.345326,6.98,"{""Fast"": 0.5257328791811026, ""Standard"": 0.2741701165067476, ""Complex"": 0.1510831674521555, ""Ensemble"": 0.04901383685999437}",0.425,95,"{""1"": 28, ""0"": 45, ""3"": 6, ""2"": 16}",45074,6.23,146.57,23.54,1.5428,15.26,1,702,703
